event_id,true_type,predicted_type,confidence,correct
883,FLASH_FLOOD,FLASH_FLOOD,0.9934,1
884,TORNADO,TORNADO,0.9613,1
885,TORNADO,TORNADO,0.9815,1
886,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.986,1
887,SEVERE_THUNDERSTORM,FLASH_FLOOD,0.5922,0
888,FLASH_FLOOD,FLASH_FLOOD,0.9722,1
889,FLASH_FLOOD,FLASH_FLOOD,0.9972,1
890,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9966,1
891,WINTER_STORM,WINTER_STORM,0.9515,1
892,TORNADO,TORNADO,0.9993,1
893,FLASH_FLOOD,FLASH_FLOOD,0.9946,1
894,WINTER_STORM,WINTER_STORM,0.9979,1
895,HURRICANE,HURRICANE,0.9992,1
896,HURRICANE,HURRICANE,0.9991,1
897,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9979,1
898,TORNADO,TORNADO,0.9045,1
899,FLASH_FLOOD,FLASH_FLOOD,0.9443,1
900,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9984,1
901,HURRICANE,HURRICANE,0.9991,1
902,TORNADO,TORNADO,0.9971,1
903,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9736,1
904,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9987,1
905,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9972,1
906,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9941,1
907,FLASH_FLOOD,FLASH_FLOOD,0.9909,1
908,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9981,1
909,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9612,1
910,FLASH_FLOOD,FLASH_FLOOD,0.9768,1
911,WINTER_STORM,WINTER_STORM,0.8868,1
912,WINTER_STORM,WINTER_STORM,0.9562,1
913,WINTER_STORM,WINTER_STORM,0.976,1
914,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
915,FLASH_FLOOD,FLASH_FLOOD,0.9702,1
916,FLASH_FLOOD,FLASH_FLOOD,0.974,1
917,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.998,1
918,FLASH_FLOOD,FLASH_FLOOD,0.9957,1
919,HURRICANE,HURRICANE,0.9959,1
920,TORNADO,TORNADO,0.9992,1
921,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9902,1
922,FLASH_FLOOD,FLASH_FLOOD,0.9777,1
923,TORNADO,TORNADO,0.9918,1
924,WILDFIRE,WILDFIRE,0.9991,1
925,FLASH_FLOOD,FLASH_FLOOD,0.9959,1
926,WILDFIRE,WILDFIRE,0.9965,1
927,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9936,1
928,FLASH_FLOOD,FLASH_FLOOD,0.9912,1
929,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9984,1
930,WILDFIRE,WILDFIRE,0.9987,1
931,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9933,1
932,FLASH_FLOOD,FLASH_FLOOD,0.9694,1
933,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
934,HURRICANE,HURRICANE,0.9991,1
935,TORNADO,TORNADO,0.9987,1
936,FLASH_FLOOD,FLASH_FLOOD,0.9846,1
937,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
938,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9949,1
939,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
940,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
941,WINTER_STORM,WINTER_STORM,0.9831,1
942,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9954,1
943,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
944,FLASH_FLOOD,FLASH_FLOOD,0.9888,1
945,TORNADO,TORNADO,0.979,1
946,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9762,1
947,TORNADO,TORNADO,0.9991,1
948,FLASH_FLOOD,FLASH_FLOOD,0.9901,1
949,TORNADO,TORNADO,0.9918,1
950,TORNADO,TORNADO,0.9905,1
951,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.997,1
952,FLASH_FLOOD,FLASH_FLOOD,0.9936,1
953,HURRICANE,HURRICANE,0.9993,1
954,HURRICANE,HURRICANE,0.9991,1
955,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9984,1
956,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
957,TORNADO,TORNADO,0.9843,1
958,TORNADO,TORNADO,0.9989,1
959,TORNADO,TORNADO,0.9992,1
960,TORNADO,TORNADO,0.9351,1
961,TORNADO,TORNADO,0.9927,1
962,HURRICANE,HURRICANE,0.9993,1
963,FLASH_FLOOD,FLASH_FLOOD,0.9961,1
964,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9994,1
965,WINTER_STORM,WINTER_STORM,0.9991,1
966,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9896,1
967,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9947,1
968,TORNADO,TORNADO,0.9947,1
969,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.993,1
970,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9988,1
971,WINTER_STORM,WINTER_STORM,0.9986,1
972,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9982,1
973,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9985,1
974,FLASH_FLOOD,FLASH_FLOOD,0.8743,1
975,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9987,1
976,WINTER_STORM,FLASH_FLOOD,0.5935,0
977,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9983,1
978,WINTER_STORM,WINTER_STORM,0.9602,1
979,FLASH_FLOOD,FLASH_FLOOD,0.9903,1
980,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
981,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
982,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9994,1
983,FLASH_FLOOD,FLASH_FLOOD,0.9495,1
984,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.998,1
985,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
986,TORNADO,TORNADO,0.9989,1
987,TORNADO,TORNADO,0.9979,1
988,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9958,1
989,WILDFIRE,WILDFIRE,0.9968,1
990,FLASH_FLOOD,FLASH_FLOOD,0.9113,1
991,FLASH_FLOOD,FLASH_FLOOD,0.9919,1
992,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9967,1
993,TORNADO,TORNADO,0.9904,1
994,WINTER_STORM,WINTER_STORM,0.9967,1
995,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9981,1
996,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9939,1
997,WINTER_STORM,WINTER_STORM,0.9544,1
998,TORNADO,TORNADO,0.9968,1
999,FLASH_FLOOD,FLASH_FLOOD,0.993,1
1000,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9917,1
1001,FLASH_FLOOD,WINTER_STORM,0.7086,0
1002,TORNADO,TORNADO,0.9969,1
1003,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9987,1
1004,TORNADO,TORNADO,0.9987,1
1005,HURRICANE,HURRICANE,0.998,1
1006,FLASH_FLOOD,FLASH_FLOOD,0.9933,1
1007,FLASH_FLOOD,FLASH_FLOOD,0.8691,1
1008,FLASH_FLOOD,FLASH_FLOOD,0.9646,1
1009,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9746,1
1010,HURRICANE,HURRICANE,0.9992,1
1011,TORNADO,TORNADO,0.9967,1
1012,FLASH_FLOOD,FLASH_FLOOD,0.9429,1
1013,HURRICANE,HURRICANE,0.9991,1
1014,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9984,1
1015,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1016,TORNADO,TORNADO,0.9855,1
1017,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9881,1
1018,TORNADO,TORNADO,0.9686,1
1019,FLASH_FLOOD,FLASH_FLOOD,0.995,1
1020,HURRICANE,HURRICANE,0.9987,1
1021,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9978,1
1022,TORNADO,TORNADO,0.9938,1
1023,TORNADO,TORNADO,0.9983,1
1024,FLASH_FLOOD,FLASH_FLOOD,0.9939,1
1025,FLASH_FLOOD,FLASH_FLOOD,0.9696,1
1026,WINTER_STORM,WINTER_STORM,0.9964,1
1027,TORNADO,TORNADO,0.9948,1
1028,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9954,1
1029,WINTER_STORM,WINTER_STORM,0.9984,1
1030,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9945,1
1031,TORNADO,TORNADO,0.9975,1
1032,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9986,1
1033,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9808,1
1034,TORNADO,TORNADO,0.9932,1
1035,FLASH_FLOOD,FLASH_FLOOD,0.943,1
1036,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9984,1
1037,TORNADO,TORNADO,0.9972,1
1038,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9954,1
1039,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9804,1
1040,WILDFIRE,WILDFIRE,0.9991,1
1041,WILDFIRE,WILDFIRE,0.9913,1
1042,WINTER_STORM,WINTER_STORM,0.9567,1
1043,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9979,1
1044,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1045,FLASH_FLOOD,FLASH_FLOOD,0.9943,1
1046,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9858,1
1047,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1048,TORNADO,TORNADO,0.9488,1
1049,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9994,1
1050,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9947,1
1051,WINTER_STORM,WINTER_STORM,0.9153,1
1052,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9978,1
1053,WINTER_STORM,WINTER_STORM,0.998,1
1054,WINTER_STORM,WINTER_STORM,0.9714,1
1055,FLASH_FLOOD,FLASH_FLOOD,0.9882,1
1056,WILDFIRE,WILDFIRE,0.9756,1
1057,FLASH_FLOOD,FLASH_FLOOD,0.9916,1
1058,TORNADO,TORNADO,0.9807,1
1059,FLASH_FLOOD,FLASH_FLOOD,0.9931,1
1060,FLASH_FLOOD,FLASH_FLOOD,0.9911,1
1061,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9982,1
1062,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9985,1
1063,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9986,1
1064,FLASH_FLOOD,FLASH_FLOOD,0.9922,1
1065,FLASH_FLOOD,FLASH_FLOOD,0.989,1
1066,SEVERE_THUNDERSTORM,FLASH_FLOOD,0.9478,0
1067,FLASH_FLOOD,FLASH_FLOOD,0.9807,1
1068,TORNADO,TORNADO,0.9967,1
1069,FLASH_FLOOD,FLASH_FLOOD,0.9941,1
1070,TORNADO,TORNADO,0.8305,1
1071,HURRICANE,HURRICANE,0.9992,1
1072,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9987,1
1073,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9931,1
1074,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1075,TORNADO,TORNADO,0.9855,1
1076,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9977,1
1077,FLASH_FLOOD,FLASH_FLOOD,0.976,1
1078,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9978,1
1079,TORNADO,TORNADO,0.9938,1
1080,HURRICANE,HURRICANE,0.9982,1
1081,TORNADO,TORNADO,0.9928,1
1082,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9995,1
1083,TORNADO,TORNADO,0.9958,1
1084,FLASH_FLOOD,FLASH_FLOOD,0.9899,1
1085,FLASH_FLOOD,FLASH_FLOOD,0.8664,1
1086,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.8569,1
1087,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1088,HURRICANE,HURRICANE,0.9993,1
1089,WILDFIRE,WILDFIRE,0.9986,1
1090,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9201,1
1091,FLASH_FLOOD,FLASH_FLOOD,0.9813,1
1092,HURRICANE,HURRICANE,0.9993,1
1093,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1094,WINTER_STORM,WINTER_STORM,0.9983,1
1095,FLASH_FLOOD,FLASH_FLOOD,0.9534,1
1096,FLASH_FLOOD,FLASH_FLOOD,0.9856,1
1097,TORNADO,TORNADO,0.991,1
1098,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9987,1
1099,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9914,1
1100,WINTER_STORM,WINTER_STORM,0.9486,1
1101,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9859,1
1102,FLASH_FLOOD,FLASH_FLOOD,0.9958,1
1103,TORNADO,TORNADO,0.9985,1
1104,TORNADO,TORNADO,0.9695,1
1105,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9973,1
1106,HURRICANE,HURRICANE,0.9978,1
1107,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1108,SEVERE_THUNDERSTORM,FLASH_FLOOD,0.8129,0
1109,WILDFIRE,WILDFIRE,0.9991,1
1110,TORNADO,TORNADO,0.9949,1
1111,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9343,1
1112,FLASH_FLOOD,FLASH_FLOOD,0.9354,1
1113,WINTER_STORM,WINTER_STORM,0.6581,1
1114,FLASH_FLOOD,FLASH_FLOOD,0.9881,1
1115,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1116,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1117,TORNADO,TORNADO,0.997,1
1118,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9988,1
1119,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9338,1
1120,WILDFIRE,WILDFIRE,0.996,1
1121,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1122,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1123,WILDFIRE,WILDFIRE,0.999,1
1124,WILDFIRE,WILDFIRE,0.9987,1
1125,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9952,1
1126,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9988,1
1127,FLASH_FLOOD,FLASH_FLOOD,0.9889,1
1128,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1129,HURRICANE,HURRICANE,0.9992,1
1130,FLASH_FLOOD,FLASH_FLOOD,0.9914,1
1131,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9828,1
1132,WINTER_STORM,WINTER_STORM,0.8144,1
1133,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9988,1
1134,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9959,1
1135,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9979,1
1136,HURRICANE,HURRICANE,0.9993,1
1137,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9637,1
1138,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9987,1
1139,WILDFIRE,WILDFIRE,0.9925,1
1140,FLASH_FLOOD,FLASH_FLOOD,0.9892,1
1141,HURRICANE,HURRICANE,0.9827,1
1142,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9911,1
1143,FLASH_FLOOD,FLASH_FLOOD,0.9889,1
1144,HURRICANE,HURRICANE,0.9989,1
1145,FLASH_FLOOD,FLASH_FLOOD,0.9987,1
1146,WINTER_STORM,WINTER_STORM,0.9832,1
1147,TORNADO,TORNADO,0.9951,1
1148,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9974,1
1149,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9994,1
1150,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9976,1
1151,FLASH_FLOOD,FLASH_FLOOD,0.9927,1
1152,FLASH_FLOOD,FLASH_FLOOD,0.9925,1
1153,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9974,1
1154,FLASH_FLOOD,SEVERE_THUNDERSTORM,0.7208,0
1155,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9361,1
1156,WILDFIRE,WILDFIRE,0.9991,1
1157,HURRICANE,HURRICANE,0.9992,1
1158,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9994,1
1159,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9955,1
1160,TORNADO,TORNADO,0.9705,1
1161,FLASH_FLOOD,FLASH_FLOOD,0.9809,1
1162,TORNADO,TORNADO,0.9914,1
1163,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9975,1
1164,WINTER_STORM,WINTER_STORM,0.9988,1
1165,FLASH_FLOOD,FLASH_FLOOD,0.9888,1
1166,FLASH_FLOOD,FLASH_FLOOD,0.994,1
1167,FLASH_FLOOD,FLASH_FLOOD,0.966,1
1168,TORNADO,TORNADO,0.9898,1
1169,TORNADO,TORNADO,0.9963,1
1170,FLASH_FLOOD,FLASH_FLOOD,0.9818,1
1171,WINTER_STORM,WINTER_STORM,0.9952,1
1172,FLASH_FLOOD,FLASH_FLOOD,0.9948,1
1173,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9964,1
1174,TORNADO,TORNADO,0.9975,1
1175,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9973,1
1176,HURRICANE,HURRICANE,0.9895,1
1177,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1178,HURRICANE,HURRICANE,0.9945,1
1179,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1180,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9783,1
1181,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9918,1
1182,HURRICANE,HURRICANE,0.9993,1
1183,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9924,1
1184,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9946,1
1185,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1186,HURRICANE,HURRICANE,0.9991,1
1187,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1188,WINTER_STORM,WINTER_STORM,0.9912,1
1189,TORNADO,TORNADO,0.9968,1
1190,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9983,1
1191,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9934,1
1192,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1193,TORNADO,TORNADO,0.9983,1
1194,WILDFIRE,WILDFIRE,0.9978,1
1195,TORNADO,TORNADO,0.9888,1
1196,WILDFIRE,WILDFIRE,0.999,1
1197,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1198,FLASH_FLOOD,FLASH_FLOOD,0.9387,1
1199,WILDFIRE,WILDFIRE,0.9969,1
1200,FLASH_FLOOD,FLASH_FLOOD,0.9879,1
1201,FLASH_FLOOD,FLASH_FLOOD,0.9593,1
1202,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9995,1
1203,TORNADO,TORNADO,0.9964,1
1204,FLASH_FLOOD,FLASH_FLOOD,0.9895,1
1205,TORNADO,TORNADO,0.9968,1
1206,TORNADO,TORNADO,0.9709,1
1207,FLASH_FLOOD,FLASH_FLOOD,0.988,1
1208,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9915,1
1209,WINTER_STORM,WINTER_STORM,0.9742,1
1210,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9973,1
1211,HURRICANE,HURRICANE,0.9985,1
1212,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.8576,1
1213,HURRICANE,HURRICANE,0.9985,1
1214,WILDFIRE,WILDFIRE,0.999,1
1215,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9133,1
1216,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1217,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1218,HURRICANE,HURRICANE,0.9992,1
1219,WINTER_STORM,WINTER_STORM,0.9988,1
1220,FLASH_FLOOD,FLASH_FLOOD,0.9846,1
1221,FLASH_FLOOD,FLASH_FLOOD,0.9977,1
1222,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9964,1
1223,HURRICANE,HURRICANE,0.9992,1
1224,FLASH_FLOOD,FLASH_FLOOD,0.9493,1
1225,WINTER_STORM,FLASH_FLOOD,0.5084,0
1226,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9971,1
1227,WINTER_STORM,WINTER_STORM,0.9965,1
1228,WINTER_STORM,WINTER_STORM,0.6312,1
1229,FLASH_FLOOD,FLASH_FLOOD,0.9963,1
1230,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9985,1
1231,FLASH_FLOOD,FLASH_FLOOD,0.9864,1
1232,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9985,1
1233,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9988,1
1234,HURRICANE,HURRICANE,0.9992,1
1235,TORNADO,TORNADO,0.9973,1
1236,TORNADO,TORNADO,0.9844,1
1237,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1238,HURRICANE,HURRICANE,0.9993,1
1239,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1240,WILDFIRE,WILDFIRE,0.9987,1
1241,FLASH_FLOOD,FLASH_FLOOD,0.9969,1
1242,FLASH_FLOOD,SEVERE_THUNDERSTORM,0.5282,0
1243,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9983,1
1244,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1245,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1246,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9928,1
1247,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1248,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.997,1
1249,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1250,TORNADO,TORNADO,0.9732,1
1251,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1252,FLASH_FLOOD,FLASH_FLOOD,0.9954,1
1253,TORNADO,TORNADO,0.9972,1
1254,WINTER_STORM,WINTER_STORM,0.9985,1
1255,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9941,1
1256,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9994,1
1257,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9959,1
1258,HURRICANE,HURRICANE,0.9992,1
1259,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.962,1
1260,TORNADO,TORNADO,0.9974,1
1261,WINTER_STORM,WINTER_STORM,0.9738,1
1262,FLASH_FLOOD,FLASH_FLOOD,0.9111,1
1263,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9982,1
1264,TORNADO,TORNADO,0.9591,1
1265,FLASH_FLOOD,FLASH_FLOOD,0.9006,1
1266,FLASH_FLOOD,FLASH_FLOOD,0.9972,1
1267,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1268,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9281,1
1269,HURRICANE,HURRICANE,0.9992,1
1270,TORNADO,TORNADO,0.9806,1
1271,FLASH_FLOOD,FLASH_FLOOD,0.9909,1
1272,TORNADO,TORNADO,0.9939,1
1273,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9267,1
1274,HURRICANE,HURRICANE,0.9992,1
1275,WILDFIRE,WILDFIRE,0.9977,1
1276,WILDFIRE,WILDFIRE,0.9987,1
1277,HURRICANE,HURRICANE,0.999,1
1278,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1279,TORNADO,TORNADO,0.9889,1
1280,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9871,1
1281,TORNADO,TORNADO,0.9804,1
1282,TORNADO,TORNADO,0.9913,1
1283,WINTER_STORM,WINTER_STORM,0.9967,1
1284,TORNADO,TORNADO,0.9986,1
1285,TORNADO,TORNADO,0.9789,1
1286,FLASH_FLOOD,FLASH_FLOOD,0.9934,1
1287,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9994,1
1288,FLASH_FLOOD,FLASH_FLOOD,0.9918,1
1289,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9977,1
1290,HURRICANE,HURRICANE,0.999,1
1291,FLASH_FLOOD,FLASH_FLOOD,0.9908,1
1292,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9977,1
1293,HURRICANE,HURRICANE,0.9992,1
1294,FLASH_FLOOD,FLASH_FLOOD,0.9857,1
1295,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9973,1
1296,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9916,1
1297,WINTER_STORM,WINTER_STORM,0.9858,1
1298,HURRICANE,HURRICANE,0.9986,1
1299,WILDFIRE,WILDFIRE,0.9969,1
1300,FLASH_FLOOD,FLASH_FLOOD,0.9914,1
1301,SEVERE_THUNDERSTORM,TORNADO,0.972,0
1302,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9975,1
1303,FLASH_FLOOD,FLASH_FLOOD,0.5848,1
1304,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.994,1
1305,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9973,1
1306,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1307,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9985,1
1308,HURRICANE,HURRICANE,0.9989,1
1309,HURRICANE,HURRICANE,0.9992,1
1310,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9959,1
1311,TORNADO,TORNADO,0.989,1
1312,WINTER_STORM,WINTER_STORM,0.9816,1
